diputado_id,diputado_apellido,diputado_nombre,diputado_genero,diputado_distrito,mandato_inicio,mandato_fin,diputado_juramento,diputado_cese,diputado_bloque,bloque_inicio,bloque_fin
HCDN1189,MENDOZA,SANDRA MARCELA,F,CHACO,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN2394,Menna,Gustavo,M,CHUBUT,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1190,MERA,DALMACIO ENRIQUE,M,CATAMARCA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1470,MERCADO,VERONICA,F,CATAMARCA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1004,MERCHAN,PAULA CECILIA,F,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,ENCUENTRO POPULAR,2007-12-10T00:00:00,2007-12-25T00:00:00
HCDN1004,MERCHAN,PAULA CECILIA,F,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,ENCUENTRO POPULAR Y SOCIAL,2007-12-26T00:00:00,2009-12-09T00:00:00
HCDN1004,MERCHAN,PAULA CECILIA,F,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,LIBRES DEL SUR,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1005,MERLO,MARIO RAUL,M,SAN LUIS,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE JUSTICIA UNION Y LIBERTAD - FREJULI,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN1005,MERLO,MARIO RAUL,M,SAN LUIS,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1367,Mestre,Diego Matías,M,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UCR,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1367,Mestre,Diego Matías,M,CORDOBA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1280,METAZA,MARIO ALFREDO,M,SANTA CRUZ,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1191,MICHETTI,MARTA GABRIELA,F,CIUDAD DE BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PRO,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1192,MILMAN,GERARDO FABIAN,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,GEN,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1478,MIRANDA,PEDRO RUBEN,M,MENDOZA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2016-02-03T00:00:00
HCDN1478,MIRANDA,PEDRO RUBEN,M,MENDOZA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,JUSTICIALISTA,2016-02-04T00:00:00,2019-12-09T00:00:00
HCDN1281,MIRKIN,BEATRIZ GRACIELA,F,TUCUMAN,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-03-02T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2013-03-02T00:00:00
HCDN0903,MOISES,MARIA CAROLINA,F,JUJUY,2015-12-10T00:00:00,2019-12-09T00:00:00,2017-12-18T00:00:00,2019-12-09T00:00:00,JUSTICIALISTA,2017-12-18T00:00:00,2019-12-09T00:00:00
HCDN0903,MOISES,MARIA CAROLINA,F,JUJUY,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1223,MOLAS,PEDRO OMAR,M,CATAMARCA,2009-12-10T00:00:00,2013-12-09T00:00:00,2010-03-17T00:00:00,2013-12-09T00:00:00,UCR,2010-03-17T00:00:00,2011-11-01T00:00:00
HCDN1223,MOLAS,PEDRO OMAR,M,CATAMARCA,2009-12-10T00:00:00,2013-12-09T00:00:00,2010-03-17T00:00:00,2013-12-09T00:00:00,FRENTE CIVICO Y SOCIAL DE CATAMARCA,2011-11-02T00:00:00,2013-12-09T00:00:00
HCDN1528,MOLINA,KARINA ALEJANDRA,F,LA RIOJA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1528,MOLINA,KARINA ALEJANDRA,F,LA RIOJA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN1282,MOLINA,MANUEL ISAURO,M,CATAMARCA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN2395,Monaldi,Osmar Antonio,M,JUJUY,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1520,MONFORT,MARCELO ALEJANDRO,M,ENTRE RIOS,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UCR,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN0774,MONGELO,JOSE RICARDO,M,CHACO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN2396,MONTENEGRO,GUILLERMO TRISTAN,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-04T00:00:00,PRO,2017-12-10T00:00:00,2019-12-04T00:00:00
HCDN1006,MONTERO,LAURA GISELA,F,MENDOZA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2009-11-24T00:00:00,DE LA CONCERTACION,2007-12-10T00:00:00,2008-08-13T00:00:00
HCDN1006,MONTERO,LAURA GISELA,F,MENDOZA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2009-11-24T00:00:00,CONSENSO FEDERAL,2008-08-14T00:00:00,2009-11-24T00:00:00
HCDN2808,Montoto,María Luisa,F,SANTIAGO DEL ESTERO,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T14:46:13,2021-12-09T00:00:00
HCDN0698,MONTOYA,JORGE LUCIANO,M,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2008-11-18T00:00:00
HCDN0698,MONTOYA,JORGE LUCIANO,M,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNION PERONISTA,2008-11-19T00:00:00,2009-12-09T00:00:00
HCDN0698,MONTOYA,JORGE LUCIANO,M,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISTA,2009-12-10T00:00:00,2011-02-28T00:00:00
HCDN0698,MONTOYA,JORGE LUCIANO,M,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,NUCLEO UNIDAD PERONISTA,2011-03-01T00:00:00,2011-12-09T00:00:00
HCDN1440,MONZO,EMILIO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1440,MONZO,EMILIO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2397,Morales,Flavia,F,MISIONES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE LA CONCORDIA MISIONERO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1531,MORALES,MARIANA ELIZABET,F,SANTIAGO DEL ESTERO,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN2767,MORALES GORLERI,VICTORIA,F,CIUDAD DE BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1080,MORAN,JUAN CARLOS,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,COALICION CIVICA - ARI - GEN - UPT,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN1080,MORAN,JUAN CARLOS,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,COALICION CIVICA,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1007,MORANTE,ANTONIO ARNALDO MARIA,M,CHACO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1463,MOREAU,CECILIA,F,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1463,MOREAU,CECILIA,F,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0303,MOREAU,LEOPOLDO RAUL GUIDO,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0303,MOREAU,LEOPOLDO RAUL GUIDO,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN1008,MOREJON,MANUEL AMOR,M,CHUBUT,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2009-10-27T00:00:00
HCDN1008,MOREJON,MANUEL AMOR,M,CHUBUT,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,TRABAJO Y DIGNIDAD,2009-10-28T00:00:00,2009-12-09T00:00:00
HCDN1008,MOREJON,MANUEL AMOR,M,CHUBUT,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISTA,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN0905,MORENO,CARLOS JULIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0905,MORENO,CARLOS JULIO,M,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN2536,MORETTI,JOSE LUIS,M,LA RIOJA,2015-12-10T00:00:00,2019-12-09T00:00:00,2019-05-15T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2019-05-15T00:00:00,2019-12-09T00:00:00
HCDN2398,Mosqueda,Juan,M,CHACO,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,JUSTICIALISTA,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2398,Mosqueda,Juan,M,CHACO,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN1193,MOUILLERON,ROBERTO MARIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-10-25T00:00:00
HCDN1193,MOUILLERON,ROBERTO MARIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,UNION PERONISTA,2011-10-26T00:00:00,2013-09-10T00:00:00
HCDN1193,MOUILLERON,ROBERTO MARIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE RENOVADOR,2013-09-11T00:00:00,2013-12-09T00:00:00
HCDN2857,MOUNIER,PATRICIA,F,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T14:51:05,2021-12-09T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,"CULTURA, EDUCACION Y TRABAJO",2013-12-10T00:00:00,2015-07-13T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE RENOVADOR,2015-07-14T00:00:00,2015-12-09T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2018-10-21T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,RED POR ARGENTINA,2018-10-22T00:00:00,2019-12-09T00:00:00
HCDN1283,MOYANO,JUAN FACUNDO,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1284,MÜLLER,EDGAR RAUL,M,CORDOBA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PERONISTA,2011-12-10T00:00:00,2013-09-16T00:00:00
HCDN1284,MÜLLER,EDGAR RAUL,M,CORDOBA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,COMPROMISO FEDERAL,2013-09-17T00:00:00,2015-12-09T00:00:00
HCDN0019,MÜLLER,MABEL HILDA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-12T00:00:00,2013-09-10T00:00:00
HCDN0019,MÜLLER,MABEL HILDA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,FRENTE RENOVADOR,2013-09-11T00:00:00,2013-12-09T00:00:00
HCDN2434,Muñoz,Rosa Rosario,F,CHUBUT,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,TRABAJO Y DIGNIDAD,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2434,Muñoz,Rosa Rosario,F,CHUBUT,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN2399,Najul,Claudia,F,MENDOZA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1487,NANNI,MIGUEL,M,SALTA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UCR,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1487,NANNI,MIGUEL,M,SALTA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1285,NAVARRO,GRACIELA,F,SANTIAGO DEL ESTERO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1285,NAVARRO,GRACIELA,F,SANTIAGO DEL ESTERO,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1285,NAVARRO,GRACIELA,F,SANTIAGO DEL ESTERO,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1516,NAZARIO,ADRIANA MONICA,F,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2016-02-29T00:00:00
HCDN1516,NAZARIO,ADRIANA MONICA,F,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNIDOS POR UNA NUEVA ARGENTINA,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN1516,NAZARIO,ADRIANA MONICA,F,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,CORDOBA TRABAJO Y PRODUCCION,2017-12-10T00:00:00,2018-12-17T00:00:00
HCDN1516,NAZARIO,ADRIANA MONICA,F,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,CORDOBA FEDERAL,2018-12-18T00:00:00,2019-12-09T00:00:00
HCDN1194,NEBREDA,CARMEN ROSA,F,CORDOBA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN2340,NEDER,ESTELA MARY,F,SANTIAGO DEL ESTERO,2015-12-10T00:00:00,2019-12-09T00:00:00,2017-11-22T00:00:00,2019-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2017-11-22T00:00:00,2019-12-09T00:00:00
HCDN2340,NEDER,ESTELA MARY,F,SANTIAGO DEL ESTERO,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0035,NEGRI,MARIO RAUL,M,CORDOBA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UCR,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN0035,NEGRI,MARIO RAUL,M,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UCR,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN0035,NEGRI,MARIO RAUL,M,CORDOBA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1500,NUÑEZ,JOSE CARLOS,M,SANTA FE,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1500,NUÑEZ,JOSE CARLOS,M,SANTA FE,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN1500,NUÑEZ,JOSE CARLOS,M,SANTA FE,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2788,OBEID,ALEJANDRA DEL HUERTO,F,SANTA FE,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0453,OBEID,JORGE ALBERTO,M,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2009-02-23T00:00:00
HCDN0453,OBEID,JORGE ALBERTO,M,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SANTA FE FEDERAL,2009-02-24T00:00:00,2009-12-09T00:00:00
HCDN0453,OBEID,JORGE ALBERTO,M,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN0453,OBEID,JORGE ALBERTO,M,SANTA FE,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2014-01-28T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2014-01-28T00:00:00
HCDN0960,OBIGLIO,JULIAN MARTIN,M,CIUDAD DE BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2010-10-13T00:00:00,2013-12-09T00:00:00,PRO,2010-10-13T00:00:00,2013-12-09T00:00:00
HCDN0454,Ocaña,María Graciela,F,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,UNIDAD PARA EL DESARROLLO SOCIAL Y LA EQUIDAD,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN0454,Ocaña,María Graciela,F,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN0906,OLIVA,CRISTIAN RODOLFO,M,SANTIAGO DEL ESTERO,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0906,OLIVA,CRISTIAN RODOLFO,M,SANTIAGO DEL ESTERO,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1430,OLIVARES,HECTOR ENRIQUE,M,LA RIOJA,2011-12-10T00:00:00,2015-12-09T00:00:00,2014-04-03T00:00:00,2015-12-09T00:00:00,UCR,2014-04-03T00:00:00,2015-12-09T00:00:00
HCDN1430,OLIVARES,HECTOR ENRIQUE,M,LA RIOJA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-05-12T00:00:00,UCR,2015-12-10T00:00:00,2019-05-12T00:00:00
HCDN2400,Oliveto Lago,Paula Mariana,F,CIUDAD DE BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,COALICION CIVICA,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1197,OLMEDO,ALFREDO HORACIO,M,SALTA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,SALTA SOMOS TODOS,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1197,OLMEDO,ALFREDO HORACIO,M,SALTA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2015-12-17T00:00:00
HCDN1197,OLMEDO,ALFREDO HORACIO,M,SALTA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,SALTA SOMOS TODOS,2015-12-18T00:00:00,2019-12-09T00:00:00
HCDN1286,OPORTO,MARIO NESTOR,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1496,ORELLANA,JOSE FERNANDO,M,TUCUMAN,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-10-30T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2015-12-14T00:00:00
HCDN1496,ORELLANA,JOSE FERNANDO,M,TUCUMAN,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-10-30T00:00:00,PRIMERO TUCUMAN,2015-12-15T00:00:00,2017-12-05T00:00:00
